transaction_id,year,transaction_time,Day_Shifts,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue_generated
39385,2025,10:00:06,Morning,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
39386,2025,10:01:24,Morning,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
39387,2025,10:02:26,Morning,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
39388,2025,10:02:26,Morning,1,5,Lower Manhattan,13,8.95,Loose Tea,Black tea,English Breakfast,8.95
39389,2025,10:03:18,Morning,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
39390,2025,10:03:18,Morning,1,5,Lower Manhattan,79,4.69,Bakery,Scone,Jumbo Savory Scone,4.69
39391,2025,10:03:18,Morning,1,5,Lower Manhattan,12,8.95,Loose Tea,Herbal tea,Peppermint,8.95
39392,2025,10:03:18,Morning,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
39393,2025,10:04:06,Morning,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
39394,2025,10:05:49,Morning,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
39395,2025,10:05:49,Morning,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39396,2025,10:06:00,Morning,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
39397,2025,10:06:39,Morning,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
39398,2025,10:06:39,Morning,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39399,2025,10:06:39,Morning,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
39400,2025,10:06:56,Morning,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75
39401,2025,10:06:56,Morning,1,5,Lower Manhattan,70,4.06,Bakery,Scone,Cranberry Scone,4.06
39402,2025,10:07:31,Morning,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39403,2025,10:07:46,Morning,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
39404,2025,10:07:46,Morning,1,5,Lower Manhattan,71,4.69,Bakery,Pastry,Chocolate Croissant,4.69
39405,2025,10:08:04,Morning,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
39406,2025,10:08:26,Morning,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3
39407,2025,10:08:26,Morning,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
39408,2025,10:09:44,Morning,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
39409,2025,10:10:29,Morning,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
39410,2025,10:10:58,Morning,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
39411,2025,10:11:01,Morning,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
39412,2025,10:11:01,Morning,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,18
39413,2025,10:11:15,Morning,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
39414,2025,10:11:21,Morning,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
39415,2025,10:11:21,Morning,1,5,Lower Manhattan,14,8.95,Loose Tea,Black tea,Earl Grey,8.95
39416,2025,10:11:35,Morning,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
39417,2025,10:12:20,Morning,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
39418,2025,10:12:20,Morning,1,5,Lower Manhattan,79,4.69,Bakery,Scone,Jumbo Savory Scone,4.69
39419,2025,10:14:36,Morning,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
39420,2025,10:14:36,Morning,2,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup,28
39421,2025,10:15:05,Morning,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
39422,2025,10:15:19,Morning,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
39423,2025,10:17:26,Morning,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
39424,2025,10:17:34,Morning,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
39425,2025,10:17:58,Morning,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
39426,2025,10:18:04,Morning,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
39427,2025,10:18:04,Morning,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
39428,2025,10:18:05,Morning,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
39429,2025,10:18:35,Morning,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
39430,2025,10:18:47,Morning,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
39431,2025,10:18:47,Morning,1,5,Lower Manhattan,74,4.38,Bakery,Biscotti,Ginger Biscotti,4.38
39432,2025,10:18:50,Morning,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
39433,2025,10:18:50,Morning,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
39434,2025,10:19:32,Morning,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
39435,2025,10:20:38,Morning,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
39436,2025,10:20:53,Morning,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
39437,2025,10:20:57,Morning,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
39438,2025,10:20:57,Morning,1,5,Lower Manhattan,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown,10
39439,2025,10:20:57,Morning,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
39440,2025,10:21:32,Morning,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39441,2025,10:21:32,Morning,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39442,2025,10:22:01,Morning,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
39443,2025,10:22:28,Morning,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
39444,2025,10:23:28,Morning,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
39445,2025,10:24:45,Morning,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
39446,2025,10:25:29,Morning,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
39447,2025,10:25:34,Morning,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
39448,2025,10:25:34,Morning,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
39449,2025,10:25:34,Morning,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39450,2025,10:25:34,Morning,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
39451,2025,10:25:37,Morning,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
39452,2025,10:25:37,Morning,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8
39453,2025,10:25:52,Morning,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
39454,2025,10:26:40,Morning,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
39455,2025,10:26:50,Morning,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
39456,2025,10:26:50,Morning,1,5,Lower Manhattan,74,4.38,Bakery,Biscotti,Ginger Biscotti,4.38
39457,2025,10:27:19,Morning,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
39458,2025,10:28:16,Morning,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
39459,2025,10:28:18,Morning,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
39460,2025,10:28:57,Morning,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
39461,2025,10:29:32,Morning,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
39462,2025,10:31:10,Morning,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
39463,2025,10:31:13,Morning,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
39464,2025,10:31:13,Morning,1,5,Lower Manhattan,70,4.06,Bakery,Scone,Cranberry Scone,4.06
39465,2025,10:31:41,Morning,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
39466,2025,10:31:56,Morning,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
39467,2025,10:32:22,Morning,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75
39468,2025,10:32:22,Morning,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
39469,2025,10:33:17,Morning,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
39470,2025,10:34:39,Morning,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
39471,2025,10:34:39,Morning,1,8,Hell's Kitchen,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,6.4
39472,2025,10:35:15,Morning,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
39473,2025,10:36:02,Morning,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
39474,2025,10:36:14,Morning,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
39475,2025,10:36:59,Morning,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
39476,2025,10:38:54,Morning,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
39477,2025,10:38:54,Morning,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3
39478,2025,10:40:36,Morning,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
39479,2025,10:43:30,Morning,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
39480,2025,10:43:52,Morning,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
39481,2025,10:44:32,Morning,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
39482,2025,10:44:54,Morning,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
39483,2025,10:44:54,Morning,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39484,2025,10:44:54,Morning,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,22.5
39485,2025,10:44:59,Morning,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
39486,2025,10:47:34,Morning,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
39487,2025,10:47:34,Morning,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
39488,2025,10:48:00,Morning,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
39489,2025,10:48:14,Morning,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
39490,2025,10:48:22,Morning,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6
39491,2025,10:48:22,Morning,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
39492,2025,10:49:47,Morning,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75
39493,2025,10:50:02,Morning,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
39494,2025,10:50:19,Morning,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
39495,2025,10:50:55,Morning,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
39496,2025,10:51:07,Morning,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
39497,2025,10:51:16,Morning,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
39498,2025,10:51:16,Morning,2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9
39499,2025,10:52:00,Morning,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
39500,2025,10:52:28,Morning,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
39501,2025,10:52:32,Morning,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
39502,2025,10:52:48,Morning,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
39503,2025,10:52:51,Morning,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
39504,2025,10:52:58,Morning,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
39505,2025,10:53:39,Morning,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
39506,2025,10:53:39,Morning,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup,14
39507,2025,10:54:00,Morning,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
39508,2025,10:54:00,Morning,1,5,Lower Manhattan,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33
39509,2025,10:55:08,Morning,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
39510,2025,10:55:55,Morning,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39511,2025,10:56:33,Morning,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
39512,2025,10:56:57,Morning,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
39513,2025,10:57:52,Morning,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
39514,2025,10:58:36,Morning,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
39515,2025,10:58:40,Morning,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
39516,2025,10:58:40,Morning,1,5,Lower Manhattan,72,4.06,Bakery,Scone,Ginger Scone,4.06
39517,2025,11:01:59,Morning,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
39518,2025,11:01:59,Morning,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
39519,2025,11:02:14,Morning,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
39520,2025,11:02:22,Morning,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
39521,2025,11:03:47,Morning,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
39522,2025,11:06:01,Morning,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
39523,2025,11:06:22,Morning,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
39524,2025,11:06:22,Morning,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6
39525,2025,11:08:48,Morning,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
39526,2025,11:08:48,Morning,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
39527,2025,11:09:44,Morning,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
39528,2025,11:09:44,Morning,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
39529,2025,11:11:19,Morning,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
39530,2025,11:15:35,Morning,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
39531,2025,11:17:26,Morning,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
39532,2025,11:22:37,Morning,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
39533,2025,11:23:26,Morning,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
39534,2025,11:24:18,Morning,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
39535,2025,11:24:35,Morning,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39536,2025,11:24:35,Morning,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39537,2025,11:24:35,Morning,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
39538,2025,11:24:51,Morning,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
39539,2025,11:25:49,Morning,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
39540,2025,11:27:58,Morning,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
39541,2025,11:29:01,Morning,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
39542,2025,11:29:17,Morning,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
39543,2025,11:29:17,Morning,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6
39544,2025,11:32:47,Morning,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
39545,2025,11:36:17,Morning,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
39546,2025,11:46:07,Morning,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
39547,2025,11:50:16,Morning,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
39548,2025,11:50:16,Morning,1,5,Lower Manhattan,69,4.06,Bakery,Biscotti,Hazelnut Biscotti,4.06
39549,2025,11:50:41,Morning,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
39550,2025,11:53:32,Morning,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
39551,2025,11:53:54,Morning,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
39552,2025,11:53:54,Morning,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
39553,2025,11:53:58,Morning,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
39554,2025,11:56:19,Morning,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
39555,2025,11:59:27,Morning,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
39556,2025,11:59:27,Morning,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
39557,2025,12:00:56,Afternoon,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
39558,2025,12:07:24,Afternoon,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
39559,2025,12:08:18,Afternoon,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
39560,2025,12:10:07,Afternoon,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
39561,2025,12:10:46,Afternoon,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
39562,2025,12:14:31,Afternoon,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
39563,2025,12:15:31,Afternoon,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
39564,2025,12:19:13,Afternoon,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
39565,2025,12:19:38,Afternoon,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
39566,2025,12:19:38,Afternoon,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
39567,2025,12:23:08,Afternoon,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
39568,2025,12:24:38,Afternoon,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
39569,2025,12:27:04,Afternoon,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
39570,2025,12:30:23,Afternoon,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
39571,2025,12:38:05,Afternoon,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
39572,2025,12:38:33,Afternoon,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
39573,2025,12:38:51,Afternoon,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
39574,2025,12:42:04,Afternoon,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
39575,2025,12:42:04,Afternoon,1,5,Lower Manhattan,79,4.69,Bakery,Scone,Jumbo Savory Scone,4.69
39576,2025,12:45:28,Afternoon,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
39577,2025,12:45:28,Afternoon,1,3,Astoria,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,19.75
39578,2025,12:45:29,Afternoon,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
39579,2025,12:48:28,Afternoon,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
39580,2025,12:48:48,Afternoon,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
39581,2025,12:48:49,Afternoon,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
39582,2025,12:49:56,Afternoon,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
39583,2025,12:51:08,Afternoon,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
39584,2025,12:53:13,Afternoon,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
39585,2025,12:56:35,Afternoon,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
39586,2025,12:57:30,Afternoon,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
39587,2025,12:57:30,Afternoon,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
39588,2025,12:58:54,Afternoon,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
39589,2025,13:00:49,Afternoon,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
39590,2025,13:00:49,Afternoon,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
39591,2025,13:01:28,Afternoon,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
39592,2025,13:04:10,Afternoon,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
39593,2025,13:05:06,Afternoon,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
39594,2025,13:08:04,Afternoon,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3
39595,2025,13:08:04,Afternoon,1,3,Astoria,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33
39596,2025,13:08:31,Afternoon,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
39597,2025,13:08:41,Afternoon,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
39598,2025,13:10:17,Afternoon,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
39599,2025,13:10:42,Afternoon,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
39600,2025,13:12:25,Afternoon,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
39601,2025,13:12:25,Afternoon,1,5,Lower Manhattan,74,4.38,Bakery,Biscotti,Ginger Biscotti,4.38
39602,2025,13:14:26,Afternoon,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
39603,2025,13:19:19,Afternoon,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
39604,2025,13:19:36,Afternoon,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
39605,2025,13:20:08,Afternoon,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
39606,2025,13:20:15,Afternoon,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
